"shore";"ref_ecotype";"distAlongPath";"length_mm";"test_sex";"dur_mean";"dur_max";"mountYN";"size_ratio";"size_ratio2";"log_male";"log_female";"shape";"y_rep";"y_rep_se";"preds";"uci_preds";"lci_preds";"y_preds"
"CZA";"crab";212.4635111;11.35528957;"male";9.5;16;1;-0.031788404;0.001010503;2.429683677;2.397895273;0.030653674;0.52075;0.00810586995872273;0.523;0.549;0.496;0
"CZA";"crab";212.4635111;11.35528957;"male";12.66666667;36;1;0.143691621;0.020647282;2.429683677;2.573375298;0.030653674;0.5955;0.00796625176059973;0.599;0.626;0.572;1
"CZD";"crab";212.761442;2.951985092;"male";NA;NA;0;1.394060544;1.943404799;1.082477857;2.4765384;-0.115802875;0.1395;0.0055344635247481;0.145;0.191;0.108;0
"CZA";"crab";212.8132799;10.23162085;"female";NA;NA;0;0.038011553;0.001444878;2.287471455;2.325483008;0.060640059;0.55375;0.00786086399008835;0.56;0.586;0.534;1
"CZA";"crab";212.8132799;10.23162085;"female";NA;NA;0;-0.241771383;0.058453402;2.567254391;2.325483008;0.060640059;0.36;0.00771957780285028;0.362;0.394;0.33;0
"CZB";"crab";212.8356554;4.227502289;"female";NA;NA;0;-0.890532552;0.793048226;2.332143895;1.441611343;-0.101873207;0.022;0.00231955708838381;0.021;0.035;0.012;0
"CZB";"crab";212.8356554;4.227502289;"female";NA;NA;0;-1.000735692;1.001471925;2.442347035;1.441611343;-0.101873207;0.01025;0.00159275503205861;0.012;0.023;0.005;0
"CZB";"wave";212.8356554;4.227502289;"female";24.5;36;1;-0.187629196;0.035204715;1.62924054;1.441611343;-0.101873207;0.4065;0.00776720798485337;0.409;0.439;0.378;1
"CZB";"wave";212.8356554;4.227502289;"female";48;48;1;-0.24478761;0.059920974;1.686398954;1.441611343;-0.101873207;0.367;0.00775580638090826;0.36;0.392;0.327;0
"CZB";"crab";214.4513985;4.503938786;"female";NA;NA;0;-0.714251184;0.510154754;2.219203484;1.5049523;-0.072807036;0.05525;0.00373702139725566;0.055;0.073;0.04;0
"CZB";"crab";214.4513985;4.503938786;"female";NA;NA;0;-0.937394736;0.87870889;2.442347035;1.5049523;-0.072807036;0.0185;0.0021308619484051;0.016;0.029;0.009;0
"CZB";"wave";214.4513985;4.503938786;"female";26.5;39;1;0.311029831;0.096739556;1.193922468;1.5049523;-0.072807036;0.61875;0.00794788237085788;0.62;0.649;0.593;0
"CZB";"wave";214.4513985;4.503938786;"female";NA;NA;0;0.143975747;0.020729016;1.360976553;1.5049523;-0.072807036;0.58875;0.00778113075805622;0.599;0.626;0.572;1
"CZA";"crab";215.0740177;10.69352283;"female";NA;NA;0;-0.081366883;0.00662057;2.451005098;2.369638215;0.033519248;0.4905;0.00800578661231534;0.491;0.518;0.463;1
"CZA";"crab";215.6538984;13.57693805;"female";NA;NA;0;0.132674911;0.017602632;2.475697711;2.608372622;0.043374457;0.6005;0.00774531697116044;0.596;0.623;0.569;1
"CZA";"wave";215.6538984;13.57693805;"female";NA;NA;0;0.992952638;0.985954941;1.615419984;2.608372622;0.043374457;0.32625;0.00741393795455549;0.325;0.363;0.289;1
"CZA";"wave";215.6538984;13.57693805;"female";2;2;1;0.953961344;0.910042245;1.654411278;2.608372622;0.043374457;0.357;0.00816459171207634;0.349;0.388;0.312;1
"CZB";"wave";215.7337911;4.323378139;"male";25;25;1;-0.0530501;0.002814313;1.464037073;1.410986974;-0.048116243;0.509;0.00797429812618275;0.51;0.536;0.482;1
"CZB";"wave";215.7337911;4.323378139;"male";NA;NA;0;0.184621552;0.034085118;1.464037073;1.648658626;-0.048116243;0.6025;0.00773876021093822;0.609;0.636;0.581;0
"CZB";"crab";215.7337911;4.323378139;"male";47;47;1;1.045562189;1.093200291;1.464037073;2.509599262;-0.048116243;0.2975;0.00722921177416452;0.294;0.331;0.26;0
"CZB";"crab";215.7337911;4.323378139;"male";12.5;15;1;1.210111576;1.464370027;1.464037073;2.674148649;-0.048116243;0.2015;0.00648087609205399;0.211;0.245;0.18;0
"CZD";"crab";215.9079822;3.052709237;"female";NA;NA;0;-1.235345786;1.526079212;2.351375257;1.116029471;-0.014531112;0.00325;0.000900034382939129;0.003;0.011;0.001;0
"CZD";"wave";215.9079822;3.052709237;"female";40;42;1;-0.164904375;0.027193453;1.280933845;1.116029471;-0.014531112;0.416;0.00779430483089732;0.428;0.457;0.397;1
"CZA";"crab";215.9518048;11.15622115;"female";NA;NA;0;-0.006591476;4.34e-05;2.418588769;2.411997293;0.05176401;0.534;0.00796162124741891;0.537;0.563;0.51;1
"CZA";"crab";215.9518048;11.15622115;"female";88;88;1;-0.046736483;0.002184299;2.458733775;2.411997293;0.05176401;0.5185;0.0081372804165016;0.514;0.54;0.486;0
"CZD";"crab";216.028872;8.650509766;"male";18.5;34;1;0.174525644;0.0304592;2.157618252;2.332143895;-0.025573705;0.59975;0.00774774104160767;0.607;0.634;0.579;0
"CZA";"wave";216.0907397;12.2889623;"male";NA;NA;0;-0.938004401;0.879852257;2.508701486;1.570697084;0.04053439;0.0185;0.0021308619484051;0.016;0.029;0.009;0
"CZA";"wave";216.0907397;12.2889623;"male";NA;NA;0;-0.737144724;0.543382344;2.508701486;1.771556762;0.04053439;0.051;0.00347890438125619;0.048;0.066;0.035;1
"CZA";"crab";216.0907397;12.2889623;"male";NA;NA;0;-0.178501225;0.031862688;2.508701486;2.33020026;0.04053439;0.41175;0.00778255269218279;0.416;0.446;0.385;1
"CZA";"wave";216.1105911;13.42463991;"male";NA;NA;0;-0.925618514;0.856769634;2.597091818;1.671473303;0.048994699;0.01825;0.00213462755840642;0.018;0.03;0.009;0
"CZA";"crab";216.1105911;13.42463991;"male";10;10;1;-0.015360983;0.00023596;2.597091818;2.581730834;0.048994699;0.53975;0.00788165683746926;0.532;0.558;0.506;0
"CZA";"wave";216.1502824;9.909597202;"male";NA;NA;0;-0.724887784;0.525462299;2.293503702;1.568615918;0.056601128;0.05175;0.00355945759642519;0.052;0.069;0.037;0
"CZA";"crab";216.1502824;9.909597202;"male";167;167;1;0.009081391;8.25e-05;2.293503702;2.302585093;0.056601128;0.555;0.00796652709492713;0.546;0.571;0.519;0
"CZA";"crab";216.1502824;9.909597202;"male";NA;NA;0;0.140109653;0.019630715;2.293503702;2.433613355;0.056601128;0.59575;0.0077603505162482;0.598;0.625;0.571;1
"CZA";"crab";216.3088939;10.13008333;"male";NA;NA;0;0.121606442;0.014788127;2.315509544;2.437115986;0.060465002;0.59875;0.00815085539784805;0.593;0.619;0.566;0
"CZA";"crab";216.3088939;10.13008333;"male";NA;NA;0;0.250208748;0.062604418;2.315509544;2.565718293;0.060465002;0.62475;0.00765663211724611;0.618;0.646;0.591;0
"CZB";"crab";216.7202004;4.656874667;"female";NA;NA;0;-0.553519511;0.306383849;2.091864062;1.538344551;-0.032330216;0.12925;0.00530501132527446;0.12;0.145;0.098;1
"CZB";"crab";216.7202004;4.656874667;"female";NA;NA;0;-0.733781335;0.538435047;2.272125886;1.538344551;-0.032330216;0.05275;0.00356587530445005;0.049;0.067;0.035;0
"CZB";"wave";216.7202004;4.656874667;"female";NA;NA;0;0.103260026;0.010662633;1.435084525;1.538344551;-0.032330216;0.577;0.00812169910249346;0.587;0.613;0.56;1
"CZB";"wave";216.7202004;4.656874667;"female";28;28;1;0.012288247;0.000151001;1.526056303;1.538344551;-0.032330216;0.537;0.0084383801077496;0.547;0.573;0.521;0
"CZA";"crab";217.1973297;12.58632774;"female";2;2;1;0.107808399;0.011622651;2.424802726;2.532611125;0.032841069;0.59475;0.0077634191593821;0.588;0.615;0.561;1
"CZA";"crab";217.1973297;12.58632774;"female";NA;NA;0;0.106923835;0.011432706;2.42568729;2.532611125;0.032841069;0.588;0.00778326054980794;0.588;0.614;0.561;0
"CZD";"wave";217.3189432;5.956924353;"male";NA;NA;0;-0.951645177;0.905628543;1.7845543;0.832909123;-0.061966899;0.01625;0.00199937083752276;0.015;0.027;0.008;0
"CZD";"crab";217.3189432;5.956924353;"male";13;13;1;0.649059056;0.421277658;1.7845543;2.433613355;-0.061966899;0.5335;0.00788891603764815;0.529;0.563;0.494;1
"CZD";"crab";217.3189432;5.956924353;"male";NA;NA;0;0.70035235;0.490493414;1.7845543;2.48490665;-0.061966899;0.493;0.00807698804171394;0.502;0.538;0.466;1
"CZA";"wave";217.3745281;10.39777432;"male";NA;NA;0;-0.882976753;0.779647946;2.341591776;1.458615023;0.06286376;0.02425;0.00247377746257398;0.022;0.036;0.013;0
"CZA";"crab";217.3745281;10.39777432;"male";NA;NA;0;0.160663513;0.025812764;2.341591776;2.502255288;0.06286376;0.61975;0.00784541070296338;0.604;0.63;0.576;1
"CZB";"wave";217.4970365;4.039674754;"male";15;15;1;-0.115230337;0.013278031;1.396164182;1.280933845;-0.079916424;0.4745;0.00790102849395218;0.466;0.494;0.438;1
"CZB";"wave";217.4970365;4.039674754;"male";12.33333333;14;1;0.535357229;0.286607363;1.396164182;1.931521412;-0.079916424;0.57;0.00787751065018361;0.577;0.607;0.547;1
"CZB";"crab";217.4970365;4.039674754;"male";NA;NA;0;0.865598916;0.749261484;1.396164182;2.261763098;-0.079916424;0.411;0.00778041668041823;0.404;0.443;0.366;0
"CZB";"crab";217.4970365;4.039674754;"male";NA;NA;0;1.271064024;1.615603754;1.396164182;2.667228207;-0.079916424;0.19925;0.00631643362257747;0.186;0.222;0.153;0
"CZD";"wave";217.5033759;2.679464063;"female";NA;NA;0;0.030105353;0.000906332;0.955511445;0.985616798;-0.076274606;0.57175;0.00782485088981649;0.556;0.582;0.53;0
"CZD";"wave";217.5033759;2.679464063;"female";NA;NA;0;-0.322716022;0.104145631;1.30833282;0.985616798;-0.076274606;0.28825;0.00716263290993966;0.291;0.323;0.258;1
"CZA";"crab";217.7262614;13.04878838;"female";3;6;1;0.2163681;0.046815155;2.352327185;2.568695285;0.056233902;0.6145;0.00772563740932507;0.614;0.642;0.587;1
"CZA";"crab";217.7262614;13.04878838;"female";NA;NA;0;0.144777907;0.020960642;2.423917378;2.568695285;0.056233902;0.59475;0.00816530164674577;0.6;0.626;0.572;0
"CZA";"crab";217.919621;12.59997447;"female";74;74;1;0.048788138;0.002380282;2.48490665;2.533694788;0.096008153;0.56125;0.00784713347350086;0.565;0.591;0.539;0
"CZA";"wave";217.919621;12.59997447;"female";2;2;1;1.339772319;1.794989868;1.193922468;2.533694788;0.096008153;0.16575;0.0059837200675859;0.162;0.202;0.127;0
"CZA";"crab";218.0154877;11.22168831;"female";98;98;1;-0.156289421;0.024426383;2.574137784;2.417848362;0.098419176;0.44325;0.00859072775493512;0.434;0.464;0.405;1
"CZA";"wave";218.0154877;11.22168831;"female";46;46;1;0.828613157;0.686599764;1.589235205;2.417848362;0.098419176;0.43475;0.00783906704385347;0.427;0.466;0.389;0
"CZA";"crab";218.1478574;11.98734836;"male";NA;NA;0;-0.059934412;0.003592134;2.48385179;2.423917378;0.044051078;0.50125;0.00803287158824539;0.505;0.531;0.478;0
"CZA";"crab";218.1478574;11.98734836;"male";NA;NA;0;0.410401314;0.168429239;2.48385179;2.894253105;0.044051078;0.612;0.00771657962607411;0.61;0.639;0.582;1
"CZA";"crab";218.4654291;13.58322691;"female";NA;NA;0;0.223749402;0.050063795;2.385086315;2.608835716;0.095691279;0.60375;0.00776842975954219;0.615;0.643;0.588;1
"CZA";"crab";218.4654291;13.58322691;"female";5.5;7;1;0.064089066;0.004107408;2.54474665;2.608835716;0.095691279;0.59175;0.0078064830083438;0.572;0.598;0.545;1
"CZA";"wave";218.4654291;13.58322691;"female";NA;NA;0;1.408870933;1.984917306;1.199964783;2.608835716;0.095691279;0.14325;0.00553985847138451;0.141;0.187;0.103;0
"CZA";"wave";218.5209196;10.69165897;"male";NA;NA;0;-0.932001254;0.868626338;2.369463902;1.437462648;0.062727948;0.01725;0.00205892427429758;0.017;0.029;0.009;0
"CZA";"wave";218.5209196;10.69165897;"male";NA;NA;0;-0.644913182;0.415913013;2.369463902;1.72455072;0.062727948;0.0805;0.00449716458321259;0.078;0.099;0.06;0
"CZA";"crab";218.5209196;10.69165897;"male";NA;NA;0;-0.19584919;0.038356905;2.369463902;2.173614712;0.062727948;0.405;0.00779727810932334;0.402;0.432;0.371;0
"CZA";"crab";219.2400753;11.68526722;"female";43;43;1;-0.026577813;0.00070638;2.48490665;2.458328836;0.060618398;0.53475;0.00788756380580834;0.526;0.552;0.499;1
"CZA";"crab";219.2400753;11.68526722;"female";10;10;1;-0.091116335;0.008302186;2.549445171;2.458328836;0.060618398;0.48675;0.00790390582603479;0.484;0.511;0.456;0
"CZA";"wave";219.2400753;11.68526722;"female";3;3;1;0.833017575;0.69391828;1.625311262;2.458328836;0.060618398;0.43125;0.00783158303270798;0.424;0.464;0.386;1
"CZA";"crab";219.3968763;15.38629121;"female";NA;NA;0;0.261993302;0.06864049;2.471483629;2.733476932;0.074552158;0.61975;0.00767656933820057;0.619;0.647;0.592;1
"CZA";"wave";219.3968763;15.38629121;"female";1;1;1;1.324931962;1.755444703;1.40854497;2.733476932;0.074552158;0.16525;0.00587806619809511;0.167;0.206;0.132;0
"CZD";"crab";219.6467653;7.716660379;"female";NA;NA;0;-0.424717854;0.180385256;2.468099531;2.043381677;0.004731662;0.202;0.00648180179781178;0.206;0.237;0.176;0
"CZD";"wave";219.6467653;7.716660379;"female";NA;NA;0;0.944769388;0.892589197;1.098612289;2.043381677;0.004731662;0.371;0.00805758167390053;0.354;0.393;0.317;1
"CZD";"wave";219.6467653;7.716660379;"female";NA;NA;0;0.682405124;0.465676753;1.360976553;2.043381677;0.004731662;0.5085;0.00814088152023978;0.512;0.547;0.477;1
"CZA";"crab";219.6774596;12.22113977;"female";NA;NA;0;0.106181452;0.011274501;2.396985768;2.50316722;0.075385778;0.586;0.00794254277291538;0.588;0.614;0.561;1
"CZA";"wave";219.6774596;12.22113977;"female";NA;NA;0;1.012512844;1.025182259;1.490654376;2.50316722;0.075385778;0.3085;0.00765002685291739;0.313;0.351;0.278;0
"CZA";"crab";219.7128624;10.56958474;"female";NA;NA;0;-0.140993395;0.019879137;2.498973907;2.357980512;0.042241982;0.44875;0.00811969544346614;0.447;0.475;0.417;0
"CZA";"wave";219.7128624;10.56958474;"female";4.5;5;1;0.772835293;0.597274389;1.58514522;2.357980512;0.042241982;0.46075;0.00788228342379245;0.461;0.499;0.423;0
"CZA";"crab";219.8197069;11.72344349;"female";25;25;1;-0.101819157;0.010367141;2.563409711;2.461590554;0.074354702;0.48425;0.00809578068922812;0.476;0.504;0.448;1
"CZA";"wave";219.8197069;11.72344349;"female";NA;NA;0;1.330188443;1.769401293;1.131402111;2.461590554;0.074354702;0.16025;0.00580093932904619;0.165;0.204;0.13;0
"CZA";"crab";219.9276771;12.42683775;"female";15;15;1;0.074906134;0.005610929;2.444952334;2.519858468;0.084680106;0.58275;0.00779764773521802;0.576;0.602;0.55;1
"CZA";"crab";219.9276771;12.42683775;"female";NA;NA;0;0.025001488;0.000625074;2.494856981;2.519858468;0.084680106;0.561;0.00784762042192228;0.554;0.58;0.528;1
"CZA";"wave";219.9276771;12.42683775;"female";NA;NA;0;1.126092093;1.268083401;1.393766376;2.519858468;0.084680106;0.25125;0.00691584547711553;0.251;0.285;0.219;0
"CZC";"crab";22.14319885;4.601534519;"female";NA;NA;0;-0.871505434;0.759521721;2.397895273;1.526389839;-0.055898389;0.02375;0.00242480001740439;0.024;0.037;0.014;0
"CZC";"crab";22.14319885;4.601534519;"female";NA;NA;0;-0.991306634;0.982688842;2.517696473;1.526389839;-0.055898389;0.01425;0.00188316659927314;0.012;0.024;0.006;0
"CZC";"wave";22.14319885;4.601534519;"female";NA;NA;0;0.302614407;0.09157548;1.223775432;1.526389839;-0.055898389;0.601;0.00817964650260499;0.62;0.649;0.593;0
"CZC";"wave";22.14319885;4.601534519;"female";NA;NA;0;0.191388772;0.036629662;1.335001067;1.526389839;-0.055898389;0.60425;0.00783925771591783;0.61;0.637;0.583;1
"CZC";"crab";22.32403447;2.794607953;"female";NA;NA;0;-1.333162172;1.777321376;2.360854001;1.02769183;-0.058429977;0.003;0.000864833500880986;0.002;0.009;0;0
"CZC";"crab";22.32403447;2.794607953;"female";NA;NA;0;-1.36107096;1.852514157;2.388762789;1.02769183;-0.058429977;0.003;0.000864833500880986;0.002;0.009;0;0
"CZC";"wave";22.32403447;2.794607953;"female";5.666666667;8;1;-0.28064099;0.078759365;1.30833282;1.02769183;-0.058429977;0.3295;0.00754776510992041;0.328;0.36;0.295;1
"CZC";"wave";22.32403447;2.794607953;"female";NA;NA;0;-0.358602532;0.128595776;1.386294361;1.02769183;-0.058429977;0.264;0.0069705198541256;0.26;0.292;0.228;1
"CZB";"crab";22.3624802;6.300394997;"female";NA;NA;0;-0.263521825;0.069443752;2.104134154;1.840612329;-0.043945329;0.3445;0.00751458946075505;0.343;0.375;0.311;1
"CZB";"crab";22.3624802;6.300394997;"female";NA;NA;0;-0.287619376;0.082724906;2.128231706;1.840612329;-0.043945329;0.343;0.00763178677037602;0.322;0.354;0.289;0
"CZB";"wave";22.3624802;6.300394997;"female";NA;NA;0;0.616836898;0.380487758;1.223775432;1.840612329;-0.043945329;0.54675;0.00787204558233834;0.544;0.577;0.511;1
"CZB";"wave";22.3624802;6.300394997;"female";NA;NA;0;0.231174417;0.053441611;1.609437912;1.840612329;-0.043945329;0.62125;0.00767067918797294;0.616;0.644;0.589;1
"CZC";"wave";22.37546917;3.080946839;"male";29.5;31;1;0.561161989;0.314902777;1.125236965;1.686398954;-0.076333642;0.5725;0.00782312199888589;0.568;0.598;0.536;0
"CZC";"crab";22.37546917;3.080946839;"male";NA;NA;0;1.272658308;1.619659168;1.125236965;2.397895273;-0.076333642;0.184;0.00612742901603818;0.185;0.222;0.153;0
"CZB";"crab";22.55486843;12.24517842;"female";60;60;1;0.03703273;0.001371423;2.468099531;2.505132261;-0.015935288;0.56575;0.00783802226478439;0.56;0.586;0.533;0
"CZB";"crab";22.55486843;12.24517842;"female";NA;NA;0;-0.020596383;0.000424211;2.525728644;2.505132261;-0.015935288;0.5345;0.00788783823350856;0.529;0.555;0.503;1
"CZB";"wave";22.55486843;12.24517842;"female";NA;NA;0;1.046517238;1.09519833;1.458615023;2.505132261;-0.015935288;0.29475;0.00725575117656949;0.294;0.33;0.26;0
"CZB";"wave";22.55486843;12.24517842;"female";NA;NA;0;1.046517238;1.09519833;1.458615023;2.505132261;-0.015935288;0.2775;0.00708067592062179;0.294;0.33;0.26;0
"CZB";"wave";22.65179333;5.960226624;"male";21;21;1;0.343123201;0.117733531;1.785108505;2.128231706;-0.019841564;0.619;0.00767948524468964;0.619;0.647;0.591;1
"CZB";"crab";22.65179333;5.960226624;"male";NA;NA;0;0.691429896;0.478075301;1.785108505;2.4765384;-0.019841564;0.497;0.00836323771887489;0.507;0.543;0.472;1
"CZB";"crab";22.65179333;5.960226624;"male";32;32;1;0.724490758;0.524886858;1.785108505;2.509599262;-0.019841564;0.47475;0.00790426492992215;0.489;0.525;0.452;0
"CZC";"crab";22.85887217;5.594112211;"female";NA;NA;0;-0.648529088;0.420589978;2.370243741;1.721714654;-0.078312085;0.0775;0.00422822740362249;0.076;0.097;0.059;0
"CZC";"crab";22.85887217;5.594112211;"female";NA;NA;0;-0.65783148;0.432742257;2.379546134;1.721714654;-0.078312085;0.07725;0.00468811612948147;0.073;0.093;0.056;0
"CZC";"wave";22.85887217;5.594112211;"female";19;21;1;0.217637257;0.047365976;1.504077397;1.721714654;-0.078312085;0.60775;0.00816009149238597;0.614;0.642;0.587;0
"CZC";"wave";22.85887217;5.594112211;"female";11;14;1;-0.036143264;0.001306336;1.757857918;1.721714654;-0.078312085;0.537;0.00814848335509892;0.52;0.546;0.493;1
"CZB";"wave";22.92086407;6.927706723;"male";21;21;1;-0.048459189;0.002348293;1.935528838;1.887069649;-0.027626357;0.52175;0.0080310457699178;0.512;0.539;0.485;1
"CZB";"wave";22.92086407;6.927706723;"male";32;32;1;-0.033421312;0.001116984;1.935528838;1.902107526;-0.027626357;0.53325;0.00788918051303758;0.522;0.548;0.495;0
"CZB";"crab";22.92086407;6.927706723;"male";50;64;1;0.689139754;0.4749136;1.935528838;2.624668592;-0.027626357;0.506;0.00797244695434579;0.508;0.544;0.473;1
"CZD";"crab";22.93500026;3.654033368;"female";NA;NA;0;-0.955460209;0.912904211;2.251291799;1.29583159;-0.074029837;0.02175;0.00230810424222639;0.015;0.027;0.007;0
"CZD";"crab";22.93500026;3.654033368;"female";NA;NA;0;-1.155173508;1.334425834;2.451005098;1.29583159;-0.074029837;0.00725;0.00134156972511004;0.005;0.014;0.002;0
"CZD";"wave";22.93500026;3.654033368;"female";60;60;1;0.101909121;0.010385469;1.193922468;1.29583159;-0.074029837;0.57525;0.00781662550488194;0.586;0.613;0.56;0
"CZD";"wave";22.93500026;3.654033368;"female";15;15;1;0.043068621;0.001854906;1.252762968;1.29583159;-0.074029837;0.558;0.00785330622124536;0.563;0.588;0.536;1
"CZD";"wave";22.97837232;3.622026798;"male";NA;NA;0;-0.155631647;0.024221209;1.287033758;1.131402111;-0.082870632;0.432;0.00801061391437415;0.435;0.464;0.405;0
"CZD";"wave";22.97837232;3.622026798;"male";44;44;1;0.239022545;0.057131777;1.287033758;1.526056303;-0.082870632;0.62375;0.00780267924752823;0.617;0.645;0.59;1
"CZD";"crab";22.97837232;3.622026798;"male";NA;NA;0;1.214402194;1.474772688;1.287033758;2.501435952;-0.082870632;0.21275;0.00649596995429427;0.209;0.243;0.178;0
"CZA";"wave";220.0188983;10.25579469;"male";NA;NA;0;-0.801786578;0.642861717;2.327842881;1.526056303;0.063806173;0.04125;0.00322523127430033;0.034;0.05;0.023;0
"CZA";"crab";220.0188983;10.25579469;"male";NA;NA;0;-0.060884966;0.003706979;2.327842881;2.266957915;0.063806173;0.516;0.0079026332891781;0.504;0.531;0.477;1
"CZA";"crab";220.1120351;11.96012254;"female";NA;NA;0;0.030572896;0.000934702;2.451005098;2.481577994;0.111675551;0.55375;0.00786086399008835;0.557;0.582;0.53;1
"CZA";"wave";220.1120351;11.96012254;"female";NA;NA;0;1.254865703;1.574687933;1.226712291;2.481577994;0.111675551;0.1865;0.00615945794941062;0.192;0.228;0.16;0
"CZA";"wave";220.1120351;11.96012254;"female";8.5;11;1;0.894385691;0.799925764;1.587192303;2.481577994;0.111675551;0.38675;0.00803793775665692;0.386;0.425;0.348;1
"CZA";"crab";220.149593;13.13553276;"female";13;19;1;0.303195097;0.091927267;2.272125886;2.575320983;0.099358548;0.62975;0.00811814737575003;0.62;0.649;0.593;0
"CZA";"crab";220.149593;13.13553276;"female";240;240;1;0.122593231;0.0150291;2.452727751;2.575320983;0.099358548;0.58425;0.00797273062082176;0.593;0.62;0.566;1
"CZA";"wave";220.9444736;13.21692009;"female";NA;NA;0;1.402842837;1.967968026;1.178654996;2.581497834;0.085393452;0.138;0.00545402939203231;0.143;0.189;0.105;0
"CZD";"wave";221.6987151;3.038841444;"male";3;3;1;0.08244613;0.006797364;1.111476339;1.193922468;-0.096352871;0.57975;0.00780546063207802;0.579;0.605;0.553;0
