snail_ID;ref_ecotype;ref_size;length_mm;thick_mean_mm;DistAlongPath;sex;dur_mean;dur_max;mountYNcontact;male_size;female_size;test_Pact;size_ratio;size_ratio2;log_male;log_female;Shape;shore;type;ref_Pact;both_Pactive;CS;SN_rock;SN_barnacle;SN_fucus;topo
CZB125;crab;10.6;11.5122373;0.421666667;84.78360729;female;4;4;1;10.6;11.5122373;0.958333333;0.082556582;0.006815589;2.360854001;2.443410583;0.021252333;CZB;SNF;0.958333333;0.958333333;16.61852952;-1;-0.66045097;-0.017687711;0.618
CZB125;crab;12.3;11.5122373;0.421666667;84.78360729;female;39;39;1;12.3;11.5122373;1;-0.06618868;0.004380941;2.509599262;2.443410583;0.021252333;CZB;SNF;0.966666667;0.983333333;16.61852952;-1;-0.66045097;-0.017687711;0.618
CZB125;wave;2.7;11.5122373;0.421666667;84.78360729;female;NA;NA;0;2.7;11.5122373;1;1.45015881;2.102960573;0.993251773;2.443410583;0.021252333;CZB;SNF;1;1;16.61852952;-1;-0.66045097;-0.017687711;0.618
CZB125;wave;4.5;11.5122373;0.421666667;84.78360729;female;NA;NA;0;4.5;11.5122373;1;0.939333186;0.882346834;1.504077397;2.443410583;0.021252333;CZB;SNF;1;1;16.61852952;-1;-0.66045097;-0.017687711;0.618
CZD227;crab;11.4;10.87156596;0.462333333;84.90485126;male;NA;NA;0;10.87156596;11.4;0.991666667;0.047462602;0.002252699;2.386150753;2.433613355;0.116423016;CZD;SNN;0.991666667;0.991666667;14.37342599;NA;NA;NA;NA
CZD227;crab;12.5;10.87156596;0.462333333;84.90485126;male;NA;NA;0;10.87156596;12.5;0.983333333;0.139577891;0.019481988;2.386150753;2.525728644;0.116423016;CZD;SNN;0.9;0.941666667;14.37342599;NA;NA;NA;NA
CZB126;crab;11.6;11.98214935;0.569666667;84.93102469;male;46;46;1;11.98214935;11.6;0.991666667;-0.03241289;0.001050595;2.483417988;2.451005098;0.054403333;CZB;SNF;0.991666667;0.991666667;17.14673458;-1;-0.671171097;0.106839643;0.562
CZB126;crab;13.6;11.98214935;0.569666667;84.93102469;male;35;35;1;11.98214935;13.6;0.966666667;0.126651805;0.01604068;2.483417988;2.610069793;0.054403333;CZB;SNF;0.808333333;0.8875;17.14673458;-1;-0.671171097;0.106839643;0.562
CZB126;wave;4.7;11.98214935;0.569666667;84.93102469;male;NA;NA;0;11.98214935;4.7;0.966666667;-0.935855479;0.875825478;2.483417988;1.547562509;0.054403333;CZB;SNF;0.975;0.970833333;17.14673458;-1;-0.671171097;0.106839643;0.562
CZB126;wave;6.1;11.98214935;0.569666667;84.93102469;male;NA;NA;0;11.98214935;6.1;0.983333333;-0.675129217;0.45579946;2.483417988;1.808288771;0.054403333;CZB;SNF;0.983333333;0.983333333;17.14673458;-1;-0.671171097;0.106839643;0.562
CZB124;crab;10.1;10.95071163;0.603333333;85.23264529;male;2;2;1;10.95071163;10.1;0.991666667;-0.080869019;0.006539798;2.393404443;2.312535424;0.086796291;CZB;SNN;0.991666667;0.991666667;15.86965025;-1;-0.972794036;-0.860437742;0.577
CZB124;crab;14.6;10.95071163;0.603333333;85.23264529;male;132;132;1;10.95071163;14.6;0.991666667;0.287617086;0.082723588;2.393404443;2.681021529;0.086796291;CZB;SNN;0.975;0.983333333;15.86965025;-1;-0.972794036;-0.860437742;0.577
CZB124;wave;4.5;10.95071163;0.603333333;85.23264529;male;NA;NA;0;10.95071163;4.5;0.833333333;-0.889327046;0.790902595;2.393404443;1.504077397;0.086796291;CZB;SNN;1;0.916666667;15.86965025;-1;-0.972794036;-0.860437742;0.577
CZD192;crab;10.1;16.7038606;0.720333333;85.35957693;female;NA;NA;0;10.1;16.7038606;0.983333333;0.503104443;0.25311408;2.312535424;2.815639866;0.00589584;CZD;RNN;0.816666667;0.9;22.48981477;NA;NA;NA;NA
CZD192;wave;2.9;16.7038606;0.720333333;85.35957693;female;NA;NA;0;2.9;16.7038606;1;1.750929129;3.065752816;1.064710737;2.815639866;0.00589584;CZD;RNN;1;1;22.48981477;NA;NA;NA;NA
CZD192;wave;3.6;16.7038606;0.720333333;85.35957693;female;NA;NA;0;3.6;16.7038606;0.85;1.534706021;2.355322571;1.280933845;2.815639866;0.00589584;CZD;RNN;1;0.925;22.48981477;NA;NA;NA;NA
CZC464;crab;9;12.95281569;0.475;85.36872073;female;NA;NA;0;9;12.95281569;1;0.364088615;0.13256052;2.197224577;2.561313192;0.063046567;CZC;SNF;0.958333333;0.979166667;18.42909275;-1;-0.020278509;0.550402716;0.365
CZC464;crab;11.1;12.95281569;0.475;85.36872073;female;98;98;1;11.1;12.95281569;1;0.154368084;0.023829505;2.406945108;2.561313192;0.063046567;CZC;SNF;1;1;18.42909275;-1;-0.020278509;0.550402716;0.365
CZC464;wave;4.2;12.95281569;0.475;85.36872073;female;NA;NA;0;4.2;12.95281569;1;1.126228667;1.26839101;1.435084525;2.561313192;0.063046567;CZC;SNF;0.983333333;0.991666667;18.42909275;-1;-0.020278509;0.550402716;0.365
CZC464;wave;4.3;12.95281569;0.475;85.36872073;female;NA;NA;0;4.3;12.95281569;1;1.10269817;1.215943253;1.458615023;2.561313192;0.063046567;CZC;SNF;1;1;18.42909275;-1;-0.020278509;0.550402716;0.365
CZC466;crab;10.7;12.15145158;0.642;85.45642817;female;2;2;1;10.7;12.15145158;1;0.127204893;0.016181085;2.370243741;2.497448634;0.078134496;CZC;SNN;1;1;17.43377184;-1;-0.148785474;-0.426653879;0.763
CZC466;wave;4.3;12.15145158;0.642;85.45642817;female;NA;NA;0;4.3;12.15145158;0.983333333;1.038833612;1.079175272;1.458615023;2.497448634;0.078134496;CZC;SNN;0.975;0.979166667;17.43377184;-1;-0.148785474;-0.426653879;0.763
CZC466;wave;4.8;12.15145158;0.642;85.45642817;female;12;12;1;4.8;12.15145158;1;0.928832716;0.862730215;1.568615918;2.497448634;0.078134496;CZC;SNN;1;1;17.43377184;-1;-0.148785474;-0.426653879;0.763
CZB127;crab;11.6;10.79803855;0.429666667;85.56259204;female;55;55;1;11.6;10.79803855;1;-0.071640596;0.005132375;2.451005098;2.379364502;0.029806991;CZB;SNF;0.95;0.975;16.15150465;-1;-0.590491796;0.207814186;0.562
CZB127;crab;11.9;10.79803855;0.429666667;85.56259204;female;NA;NA;0;11.9;10.79803855;1;-0.097173898;0.009442766;2.4765384;2.379364502;0.029806991;CZB;SNF;1;1;16.15150465;-1;-0.590491796;0.207814186;0.562
CZB127;wave;4;10.79803855;0.429666667;85.56259204;female;2;2;1;4;10.79803855;1;0.993070141;0.986188304;1.386294361;2.379364502;0.029806991;CZB;SNF;0.991666667;0.995833333;16.15150465;-1;-0.590491796;0.207814186;0.562
CZB127;wave;7.2;10.79803855;0.429666667;85.56259204;female;NA;NA;0;7.2;10.79803855;0.966666667;0.405283476;0.164254696;1.974081026;2.379364502;0.029806991;CZB;SNF;0.966666667;0.966666667;16.15150465;-1;-0.590491796;0.207814186;0.562
CZC465;crab;10.1;10.83433307;0.444;85.72198139;male;40;40;1;10.83433307;10.1;0.95;-0.070184656;0.004925886;2.38272008;2.312535424;0.071511187;CZC;SNF;0.991666667;0.970833333;15.49765036;-1;0.026434076;0.312491204;0.563
CZC465;crab;11.1;10.83433307;0.444;85.72198139;male;74;74;1;10.83433307;11.1;0.991666667;0.024225029;0.000586852;2.38272008;2.406945108;0.071511187;CZC;SNF;0.991666667;0.991666667;15.49765036;-1;0.026434076;0.312491204;0.563
CZC465;wave;6.5;10.83433307;0.444;85.72198139;male;NA;NA;0;10.83433307;6.5;0.975;-0.510917903;0.261037103;2.38272008;1.871802177;0.071511187;CZC;SNF;0.975;0.975;15.49765036;-1;0.026434076;0.312491204;0.563
CZC468;crab;9;10.20331488;0.332333333;86.58552307;female;NA;NA;0;9;10.20331488;1;0.125488078;0.015747258;2.197224577;2.322712656;0.081965389;CZC;SNN;0.991666667;0.995833333;14.3006356;-1;-0.802860896;-0.805070921;0.402
CZC468;crab;12.1;10.20331488;0.332333333;86.58552307;female;8;9;1;12.1;10.20331488;0.991666667;-0.170492797;0.029067794;2.493205453;2.322712656;0.081965389;CZC;SNN;0.983333333;0.9875;14.3006356;-1;-0.802860896;-0.805070921;0.402
CZC468;wave;2.8;10.20331488;0.332333333;86.58552307;female;NA;NA;0;2.8;10.20331488;1;1.293093239;1.672090124;1.029619417;2.322712656;0.081965389;CZC;SNN;0.991666667;0.995833333;14.3006356;-1;-0.802860896;-0.805070921;0.402
CZC468;wave;4.1;10.20331488;0.332333333;86.58552307;female;NA;NA;0;4.1;10.20331488;1;0.911725682;0.831243719;1.410986974;2.322712656;0.081965389;CZC;SNN;0.991666667;0.995833333;14.3006356;-1;-0.802860896;-0.805070921;0.402
CZB133;crab;12.1;9.987471458;0.426666667;87.74093594;female;123;123;1;12.1;9.987471458;1;-0.191873999;0.036815632;2.493205453;2.301331453;0.105695467;CZB;SNN;1;1;14.17461066;-1;-0.641871043;-0.572698516;0.634
CZB133;wave;4.9;9.987471458;0.426666667;87.74093594;female;NA;NA;0;4.9;9.987471458;1;0.712096248;0.507081067;1.589235205;2.301331453;0.105695467;CZB;SNN;0.891666667;0.945833333;14.17461066;-1;-0.641871043;-0.572698516;0.634
CZB133;wave;6.7;9.987471458;0.426666667;87.74093594;female;4;4;1;6.7;9.987471458;1;0.399223927;0.159379744;1.902107526;2.301331453;0.105695467;CZB;SNN;1;1;14.17461066;-1;-0.641871043;-0.572698516;0.634
CZD239;wave;5;11.16404319;0.443333333;87.83028571;male;NA;NA;0;11.16404319;5;0.991666667;-0.803260272;0.645227064;2.412698184;1.609437912;0.026981147;CZD;SNN;0.991666667;0.991666667;15.79956874;NA;NA;NA;NA
CZC475;crab;12.2;9.596079768;0.327333333;88.44795996;female;10;10;1;12.2;9.596079768;0.991666667;-0.240081294;0.057639028;2.501435952;2.261354658;0.087971618;CZC;SNN;0.991666667;0.991666667;13.55961316;-1;-0.813763716;-0.990631745;0.441
CZC475;crab;12.5;9.596079768;0.327333333;88.44795996;female;NA;NA;0;12.5;9.596079768;0.991666667;-0.264373987;0.069893605;2.525728644;2.261354658;0.087971618;CZC;SNN;0.975;0.983333333;13.55961316;-1;-0.813763716;-0.990631745;0.441
CZC475;wave;4.7;9.596079768;0.327333333;88.44795996;female;12;12;1;4.7;9.596079768;0.958333333;0.713792149;0.509499232;1.547562509;2.261354658;0.087971618;CZC;SNN;0.991666667;0.975;13.55961316;-1;-0.813763716;-0.990631745;0.441
CZB134;crab;11.5;10.32341901;0.405333333;88.55267313;female;NA;NA;0;11.5;10.32341901;1;-0.107932031;0.011649323;2.442347035;2.334415005;0.023005999;CZB;SNF;0.966666667;0.983333333;14.92989605;-1;-0.314719009;0.790869773;0.538
CZB134;crab;12.2;10.32341901;0.405333333;88.55267313;female;51;51;1;12.2;10.32341901;0.975;-0.167020947;0.027895997;2.501435952;2.334415005;0.023005999;CZB;SNF;0.958333333;0.966666667;14.92989605;-1;-0.314719009;0.790869773;0.538
CZB134;wave;3.5;10.32341901;0.405333333;88.55267313;female;NA;NA;0;3.5;10.32341901;1;1.081652036;1.169971127;1.252762968;2.334415005;0.023005999;CZB;SNF;1;1;14.92989605;-1;-0.314719009;0.790869773;0.538
CZB134;wave;4.9;10.32341901;0.405333333;88.55267313;female;4;4;1;4.9;10.32341901;0.758333333;0.745179799;0.555292934;1.589235205;2.334415005;0.023005999;CZB;SNF;1;0.879166667;14.92989605;-1;-0.314719009;0.790869773;0.538
CZD250;crab;14;14.90492469;0.736666667;89.27490688;female;NA;NA;0;14;14.90492469;0.85;0.062634345;0.003923061;2.63905733;2.701691674;0.093018123;CZD;SBN;0.908333333;0.879166667;20.36948623;NA;NA;NA;NA
CZD250;wave;3.1;14.90492469;0.736666667;89.27490688;female;NA;NA;0;3.1;14.90492469;0.916666667;1.570289563;2.465809312;1.131402111;2.701691674;0.093018123;CZD;SBN;0.891666667;0.904166667;20.36948623;NA;NA;NA;NA
CZD250;wave;3.5;14.90492469;0.736666667;89.27490688;female;NA;NA;0;3.5;14.90492469;0.941666667;1.448928706;2.099394395;1.252762968;2.701691674;0.093018123;CZD;SBN;1;0.970833333;20.36948623;NA;NA;NA;NA
CZB135;crab;9.5;10.61435485;0.566333333;89.35883445;male;107;107;1;10.61435485;9.5;0.95;-0.110915517;0.012302252;2.362207316;2.251291799;0.007229894;CZB;SNF;0.966666667;0.958333333;15.59586496;-1;-0.416955549;0.345096526;0.74
CZB135;crab;12.4;10.61435485;0.566333333;89.35883445;male;NA;NA;0;10.61435485;12.4;0.991666667;0.155489157;0.024176878;2.362207316;2.517696473;0.007229894;CZB;SNF;0.991666667;0.991666667;15.59586496;-1;-0.416955549;0.345096526;0.74
CZB135;wave;5.8;10.61435485;0.566333333;89.35883445;male;NA;NA;0;10.61435485;5.8;0.975;-0.604349399;0.365238196;2.362207316;1.757857918;0.007229894;CZB;SNF;0.858333333;0.916666667;15.59586496;-1;-0.416955549;0.345096526;0.74
CZB135;wave;7.2;10.61435485;0.566333333;89.35883445;male;9;9;1;10.61435485;7.2;1;-0.38812629;0.150642017;2.362207316;1.974081026;0.007229894;CZB;SNF;0.916666667;0.958333333;15.59586496;-1;-0.416955549;0.345096526;0.74
CZD245;crab;12.5;10.05366917;0.397;89.57620809;male;NA;NA;0;10.05366917;12.5;0.991666667;0.217790985;0.047432913;2.307937659;2.525728644;0.028969011;CZD;SNN;0.916666667;0.954166667;14.4995293;NA;NA;NA;NA
CZC479;crab;11.1;13.81736324;0.609666667;89.75386917;male;NA;NA;0;13.81736324;11.1;0.991666667;-0.218980899;0.047952634;2.625926007;2.406945108;0.022311375;CZC;SNF;0.991666667;0.991666667;20.37945044;-1;-0.563772317;0.052478483;0.496
CZC479;crab;12.7;13.81736324;0.609666667;89.75386917;male;58;80;1;13.81736324;12.7;0.958333333;-0.084324014;0.007110539;2.625926007;2.541601993;0.022311375;CZC;SNF;0.7;0.829166667;20.37945044;-1;-0.563772317;0.052478483;0.496
CZC479;wave;6;13.81736324;0.609666667;89.75386917;male;NA;NA;0;13.81736324;6;0.991666667;-0.834166538;0.695833813;2.625926007;1.791759469;0.022311375;CZC;SNF;0.975;0.983333333;20.37945044;-1;-0.563772317;0.052478483;0.496
CZC479;wave;6.7;13.81736324;0.609666667;89.75386917;male;NA;NA;0;13.81736324;6.7;0.991666667;-0.723818481;0.523913193;2.625926007;1.902107526;0.022311375;CZC;SNF;0.991666667;0.991666667;20.37945044;-1;-0.563772317;0.052478483;0.496
CZC478;crab;11.4;12.00359112;0.461;89.81801617;male;83;83;1;12.00359112;11.4;0.991666667;-0.05159251;0.002661787;2.485205865;2.433613355;0.067102671;CZC;SNN;0.991666667;0.991666667;17.56935664;-0.991136221;-0.369725112;-0.271056949;0.393
CZC478;crab;11.7;12.00359112;0.461;89.81801617;male;152;152;1;12.00359112;11.7;0.95;-0.025617023;0.000656232;2.485205865;2.459588842;0.067102671;CZC;SNN;0.983333333;0.966666667;17.56935664;-0.991136221;-0.369725112;-0.271056949;0.393
CZC478;wave;5.5;12.00359112;0.461;89.81801617;male;NA;NA;0;12.00359112;5.5;0.991666667;-0.780457773;0.609114335;2.485205865;1.704748092;0.067102671;CZC;SNN;1;0.995833333;17.56935664;-0.991136221;-0.369725112;-0.271056949;0.393
CZA600;crab;11.39;4.252528349;0.091;89.88080158;male;NA;NA;0;4.252528349;11.39;0.883333333;0.985222066;0.970662519;1.447513712;2.432735777;0.031277618;CZA;NA;NA;NA;NA;1;-0.417790206;-1;NA
CZA600;crab;11.47;4.252528349;0.091;89.88080158;male;NA;NA;0;4.252528349;11.47;1;0.992221219;0.984502948;1.447513712;2.439734931;0.031277618;CZA;NA;NA;NA;NA;1;-0.417790206;-1;NA
CZA600;wave;5.22;4.252528349;0.091;89.88080158;male;NA;NA;0;4.252528349;5.22;1;0.20498369;0.042018313;1.447513712;1.652497402;0.031277618;CZA;NA;NA;NA;NA;1;-0.417790206;-1;NA
CZA601;wave;4.85;3.788791456;0.092666667;9.510264406;male;8.333333333;21;1;3.788791456;4.85;0.991666667;0.246931614;0.060975222;1.332047091;1.578978705;-0.047904481;CZA;NA;NA;NA;NA;1;-1;-1;NA
CZD601;crab;9.7;7.219477096;0.148666667;9.853150121;female;NA;NA;0;9.7;7.219477096;0.958333333;-0.29534336;0.0872277;2.272125886;1.976782526;0.099241453;CZD;RNN;0.966666667;0.9625;10.51253855;NA;NA;NA;NA
CZD601;crab;11.6;7.219477096;0.148666667;9.853150121;female;NA;NA;0;11.6;7.219477096;0.983333333;-0.474222572;0.224887048;2.451005098;1.976782526;0.099241453;CZD;RNN;0.983333333;0.983333333;10.51253855;NA;NA;NA;NA
CZD601;wave;2.9;7.219477096;0.148666667;9.853150121;female;NA;NA;0;2.9;7.219477096;1;0.912071789;0.831874948;1.064710737;1.976782526;0.099241453;CZD;RNN;1;1;10.51253855;NA;NA;NA;NA
CZD604;crab;11.9;7.301234374;0.211333333;9.862342927;female;NA;NA;0;11.9;7.301234374;1;-0.488494974;0.23862734;2.4765384;1.988043426;-0.05842867;CZD;RNN;0.933333333;0.966666667;11.02922287;NA;NA;NA;NA
CZD604;wave;3;7.301234374;0.211333333;9.862342927;female;NA;NA;0;3;7.301234374;1;0.889431138;0.791087748;1.098612289;1.988043426;-0.05842867;CZD;RNN;1;1;11.02922287;NA;NA;NA;NA
CZD604;wave;3.3;7.301234374;0.211333333;9.862342927;female;18.75;30;1;3.3;7.301234374;1;0.794120958;0.630628095;1.193922468;1.988043426;-0.05842867;CZD;RNN;1;1;11.02922287;NA;NA;NA;NA
CZC480;crab;12.8;12.38494876;0.558;90.02147553;male;17.33333333;45;1;12.38494876;12.8;0.916666667;0.032963245;0.001086576;2.516481926;2.549445171;0.05900798;CZC;SNF;0.941666667;0.929166667;18.03965528;-1;-0.790014835;0.116589511;0.496
CZC480;crab;13.9;12.38494876;0.558;90.02147553;male;25.5;47;1;12.38494876;13.9;0.933333333;0.115406914;0.013318756;2.516481926;2.63188884;0.05900798;CZC;SNF;0.966666667;0.95;18.03965528;-1;-0.790014835;0.116589511;0.496
CZC480;wave;7.2;12.38494876;0.558;90.02147553;male;NA;NA;0;12.38494876;7.2;0.983333333;-0.5424009;0.294198736;2.516481926;1.974081026;0.05900798;CZC;SNF;0.95;0.966666667;18.03965528;-1;-0.790014835;0.116589511;0.496
CZC487;crab;10;10.8031575;0.393666667;90.29552993;female;51;51;1;10;10.8031575;1;0.07725336;0.005968082;2.302585093;2.379838453;0.087453126;CZC;SNN;0.825;0.9125;15.6440084;-0.898269813;-0.955077777;-1;0.303
CZC487;crab;11.6;10.8031575;0.393666667;90.29552993;female;NA;NA;0;11.6;10.8031575;1;-0.071166646;0.005064691;2.451005098;2.379838453;0.087453126;CZC;SNN;0.491666667;0.745833333;15.6440084;-0.898269813;-0.955077777;-1;0.303
CZC487;wave;3.7;10.8031575;0.393666667;90.29552993;female;NA;NA;0;3.7;10.8031575;1;1.071505633;1.148124321;1.30833282;2.379838453;0.087453126;CZC;SNN;1;1;15.6440084;-0.898269813;-0.955077777;-1;0.303
CZC491;crab;12.1;10.98297922;0.483333333;90.6355494;male;NA;NA;0;10.98297922;12.1;0.975;0.096858722;0.009381612;2.396346731;2.493205453;0.060689096;CZC;SNN;0.75;0.8625;15.46952237;-0.826131882;-0.939389524;-1;0.303
CZC491;wave;6.2;10.98297922;0.483333333;90.6355494;male;NA;NA;0;10.98297922;6.2;0.975;-0.571797439;0.326952311;2.396346731;1.824549292;0.060689096;CZC;SNN;0.966666667;0.970833333;15.46952237;-0.826131882;-0.939389524;-1;0.303
CZC491;wave;6.8;10.98297922;0.483333333;90.6355494;male;NA;NA;0;10.98297922;6.8;1;-0.479424119;0.229847486;2.396346731;1.916922612;0.060689096;CZC;SNN;1;1;15.46952237;-0.826131882;-0.939389524;-1;0.303
CZA597;wave;3.41;5.352469596;0.152;90.70562466;female;42;56;1;3.41;5.352469596;1;0.45084577;0.203261908;1.226712291;1.677558061;-0.070227452;CZA;NA;NA;NA;NA;1;-0.164144753;-1;NA
CZD247;crab;9.9;11.15325802;0.408666667;90.75244272;male;NA;NA;0;11.15325802;9.9;0.983333333;-0.119196897;0.0142079;2.411731654;2.292534757;0.038850497;CZD;SNN;0.916666667;0.95;15.59806768;NA;NA;NA;NA
CZD247;crab;11.5;11.15325802;0.408666667;90.75244272;male;NA;NA;0;11.15325802;11.5;0.991666667;0.030615381;0.000937302;2.411731654;2.442347035;0.038850497;CZD;SNN;0.966666667;0.979166667;15.59806768;NA;NA;NA;NA
CZD247;wave;2.2;11.15325802;0.408666667;90.75244272;male;NA;NA;0;11.15325802;2.2;0.966666667;-1.623274294;2.635019433;2.411731654;0.78845736;0.038850497;CZD;SNN;0.908333333;0.9375;15.59806768;NA;NA;NA;NA
CZD247;wave;3;11.15325802;0.408666667;90.75244272;male;NA;NA;0;11.15325802;3;0.941666667;-1.313119366;1.724282468;2.411731654;1.098612289;0.038850497;CZD;SNN;0.95;0.945833333;15.59806768;NA;NA;NA;NA
CZB138;crab;10.4;8.858767819;0.328666667;91.03430776;female;55;55;1;10.4;8.858767819;1;-0.160398124;0.025727558;2.341805806;2.181407683;0.050801455;CZB;SNN;1;1;12.15757525;-1;-0.749066832;-0.889882311;0.698
CZB138;crab;12.1;8.858767819;0.328666667;91.03430776;female;12;12;1;12.1;8.858767819;0.958333333;-0.31179777;0.097217849;2.493205453;2.181407683;0.050801455;CZB;SNN;1;0.979166667;12.15757525;-1;-0.749066832;-0.889882311;0.698
CZB138;wave;3.6;8.858767819;0.328666667;91.03430776;female;NA;NA;0;3.6;8.858767819;1;0.900473837;0.810853131;1.280933845;2.181407683;0.050801455;CZB;SNN;0.966666667;0.983333333;12.15757525;-1;-0.749066832;-0.889882311;0.698
CZB138;wave;5.5;8.858767819;0.328666667;91.03430776;female;5.666666667;10;1;5.5;8.858767819;1;0.47665959;0.227204365;1.704748092;2.181407683;0.050801455;CZB;SNN;1;1;12.15757525;-1;-0.749066832;-0.889882311;0.698
CZC492;crab;11;13.09774836;0.534666667;91.39245681;male;NA;NA;0;13.09774836;11;0.966666667;-0.174545062;0.030465979;2.572440335;2.397895273;0.06473759;CZC;RNN;0.991666667;0.979166667;18.52660963;-0.02657265;-0.753387506;-1;0.271
CZC492;wave;4;13.09774836;0.534666667;91.39245681;male;NA;NA;0;13.09774836;4;0.983333333;-1.186145973;1.40694227;2.572440335;1.386294361;0.06473759;CZC;RNN;0.958333333;0.970833333;18.52660963;-0.02657265;-0.753387506;-1;0.271
CZC482;crab;10.2;10.5154525;0.470333333;91.68437579;male;NA;NA;0;10.5154525;10.2;0.966666667;-0.030458122;0.000927697;2.352845842;2.32238772;0.07144634;CZC;SNF;0.991666667;0.979166667;15.28657102;-0.460810914;-0.621680763;-0.454160304;0.393
CZC482;crab;12.5;10.5154525;0.470333333;91.68437579;male;24;46;1;10.5154525;12.5;0.991666667;0.172882802;0.029888463;2.352845842;2.525728644;0.07144634;CZC;SNF;0.983333333;0.9875;15.28657102;-0.460810914;-0.621680763;-0.454160304;0.393
CZC482;wave;3.8;10.5154525;0.470333333;91.68437579;male;NA;NA;0;10.5154525;3.8;1;-1.017844775;1.036007987;2.352845842;1.335001067;0.07144634;CZC;SNF;0.975;0.9875;15.28657102;-0.460810914;-0.621680763;-0.454160304;0.393
CZC493;crab;12.6;10.68033947;0.509;91.74115482;male;10;18;1;10.68033947;12.6;0.983333333;0.165292195;0.02732151;2.368404619;2.533696814;0.090422075;CZC;RNN;0.983333333;0.983333333;15.46153783;0.265254759;-0.569450871;-0.871259867;0.365
CZC493;crab;13.5;10.68033947;0.509;91.74115482;male;42.5;73;1;10.68033947;13.5;0.991666667;0.234285067;0.054889493;2.368404619;2.602689685;0.090422075;CZC;RNN;0.991666667;0.991666667;15.46153783;0.265254759;-0.569450871;-0.871259867;0.365
CZC493;wave;8.3;10.68033947;0.509;91.74115482;male;20;20;1;10.68033947;8.3;0.991666667;-0.252149104;0.063579171;2.368404619;2.116255515;0.090422075;CZC;RNN;1;0.995833333;15.46153783;0.265254759;-0.569450871;-0.871259867;0.365
CZC485;crab;11.4;12.87132342;0.479;91.91361254;female;175;175;1;11.4;12.87132342;0.958333333;0.121388491;0.014735166;2.433613355;2.555001846;0.114783095;CZC;RNN;0.983333333;0.970833333;18.23480846;0.179430789;-0.562190261;-0.794898068;0.365
CZC485;crab;13.3;12.87132342;0.479;91.91361254;female;NA;NA;0;13.3;12.87132342;0.983333333;-0.032762189;0.001073361;2.587764035;2.555001846;0.114783095;CZC;RNN;0.166666667;0.575;18.23480846;0.179430789;-0.562190261;-0.794898068;0.365
CZC485;wave;3.3;12.87132342;0.479;91.91361254;female;NA;NA;0;3.3;12.87132342;0.975;1.361079378;1.852537072;1.193922468;2.555001846;0.114783095;CZC;RNN;0.983333333;0.979166667;18.23480846;0.179430789;-0.562190261;-0.794898068;0.365
CZC485;wave;3.4;12.87132342;0.479;91.91361254;female;NA;NA;0;3.4;12.87132342;0.966666667;1.331226415;1.772163767;1.223775432;2.555001846;0.114783095;CZC;RNN;0.983333333;0.975;18.23480846;0.179430789;-0.562190261;-0.794898068;0.365
CZA596;wave;5.61;4.661325873;0.148;91.93452996;female;NA;NA;0;5.61;4.661325873;0.991666667;-0.18525079;0.034317855;1.72455072;1.53929993;-0.047203204;CZA;NA;NA;NA;NA;1;-0.899497106;-1;NA
