shore;ref_ecotype;distAlongPath;test_sex;dur_mean;dur_max;mountYN;size_ratio;size_ratio2;log_male;log_female;shape
CZC;wave;68.48457247;female;NA;NA;0;1.043215899;1.088299412;1.435084525;2.478300424;0.119939191
CZA;crab;256.4158377;female;4;4;1;0.119886599;0.014372797;2.360854001;2.4807406;0.088691351
CZA;crab;220.1120351;female;NA;NA;0;0.030572896;0.000934702;2.451005098;2.481577994;0.111675551
CZA;wave;220.1120351;female;NA;NA;0;1.254865703;1.574687933;1.226712291;2.481577994;0.111675551
CZA;wave;220.1120351;female;8.5;11;1;0.894385691;0.799925764;1.587192303;2.481577994;0.111675551
CZA;crab;205.2528493;female;NA;NA;0;-0.064500126;0.004160266;2.546315278;2.481815152;0.081102901
CZB;crab;111.4614896;female;47;47;1;0.057057766;0.003255589;2.424802726;2.481860492;0.028618178
CZB;wave;111.4614896;female;NA;NA;0;1.046775966;1.095739924;1.435084525;2.481860492;0.028618178
CZD;crab;93.41179475;female;NA;NA;0;0.031023543;0.00096246;2.451005098;2.482028641;0.141602308
CZD;wave;93.41179475;female;NA;NA;0;1.417317904;2.008790042;1.064710737;2.482028641;0.141602308
CZA;crab;203.354441;female;NA;NA;0;0.183321352;0.033606718;2.30058309;2.483904442;0.084146627
CZA;crab;232.9014877;female;NA;NA;0;0.031455739;0.000989463;2.452727751;2.48418349;0.09102892
CZA;wave;232.9014877;female;NA;NA;0;1.278212683;1.633827663;1.205970807;2.48418349;0.09102892
CZB;crab;48.61935589;male;NA;NA;0;0.30854155;0.095197888;2.1763651;2.48490665;-0.040137422
CZB;crab;54.22593616;male;8;8;1;0.715925448;0.512549247;1.768981202;2.48490665;-0.076923312
CZB;crab;132.1149252;male;NA;NA;0;1.008400287;1.016871138;1.476506363;2.48490665;-0.033938534
CZB;crab;135.8623148;male;NA;NA;0;0.558908563;0.312378782;1.925998087;2.48490665;-0.044691246
CZB;crab;145.3866184;male;NA;NA;0;1.010457205;1.021023763;1.474449445;2.48490665;-0.04782657
CZB;crab;190.1316646;male;11;15;1;1.232252926;1.518447273;1.252653724;2.48490665;-0.06906294
CZB;crab;19.69097607;male;119;119;1;0.678076671;0.459787972;1.806829978;2.48490665;-0.073684883
CZB;crab;57.44527291;male;NA;NA;0;0.999584048;0.999168269;1.485322602;2.48490665;-0.113970685
CZC;crab;23.47864713;male;NA;NA;0;1.276968865;1.630649482;1.207937785;2.48490665;-0.068373215
CZC;crab;23.52756097;male;NA;NA;0;1.364113446;1.860805492;1.120793204;2.48490665;-0.091614971
CZC;crab;26.83763842;male;NA;NA;0;1.482916114;2.199040201;1.001990536;2.48490665;-0.060822307
CZC;crab;43.91027097;male;NA;NA;0;1.369118025;1.874484166;1.115788625;2.48490665;-0.087900177
CZC;crab;58.75642271;male;74;74;1;0.208354185;0.043411466;2.276552465;2.48490665;-0.018759919
CZC;crab;65.78425721;male;38.5;42;1;0.026365663;0.000695148;2.458540987;2.48490665;-0.010525209
CZC;crab;72.74696417;male;27;32;1;0.08263445;0.006828452;2.4022722;2.48490665;0.032545775
CZD;crab;34.18206441;male;15;15;1;1.31693653;1.734321824;1.16797012;2.48490665;-0.038207785
CZD;crab;52.11524134;male;NA;NA;0;1.203779073;1.449084056;1.281127577;2.48490665;-0.023514259
CZD;crab;96.71017011;male;2;2;1;-0.028872517;0.000833622;2.513779166;2.48490665;0.056089147
CZD;crab;103.9157219;male;NA;NA;0;0.058661367;0.003441156;2.426245283;2.48490665;0.006968828
CZD;crab;139.3977383;male;NA;NA;0;-0.099247756;0.009850117;2.584154406;2.48490665;0.043296906
CZD;crab;144.8673258;male;NA;NA;0;-0.080739603;0.006518884;2.565646253;2.48490665;0.144011189
CZD;crab;150.0819754;male;NA;NA;0;0.149121826;0.022237319;2.335784824;2.48490665;0.021541305
CZD;crab;147.9314794;male;NA;NA;0;0.099176673;0.009836013;2.385729977;2.48490665;0.042024946
CZD;crab;182.4406002;male;34;65;1;0.814247919;0.662999674;1.670658731;2.48490665;-0.050640377
CZD;crab;187.805802;male;11;11;1;0.619946967;0.384334242;1.864959682;2.48490665;-0.00573353
CZD;crab;206.275377;male;9;9;1;0.457151882;0.208987843;2.027754768;2.48490665;-0.029509681
CZD;crab;217.3189432;male;NA;NA;0;0.70035235;0.490493414;1.7845543;2.48490665;-0.061966899
CZA;crab;172.9910442;male;1;1;1;0.435700799;0.189835186;2.049205851;2.48490665;-0.002104257
CZA;crab;289.546878;male;2;2;1;1.185163149;1.404611689;1.299743501;2.48490665;-0.114832782
CZA;crab;279.7634365;male;7;7;1;0.413112456;0.170661901;2.073459473;2.486571929;-0.035726145
CZB;crab;75.26102053;female;34;34;1;0.071334816;0.005088656;2.415913778;2.487248594;0.100384511
CZB;crab;75.26102053;female;40;40;1;-0.046448219;0.002157437;2.533696814;2.487248594;0.100384511
CZB;wave;75.26102053;female;3.5;5;1;1.152247528;1.327674365;1.335001067;2.487248594;0.100384511
CZB;wave;75.26102053;female;NA;NA;0;0.877810682;0.770551593;1.609437912;2.487248594;0.100384511
CZD;crab;129.8420602;female;NA;NA;0;-0.158826572;0.02522588;2.646174797;2.487348226;0.145560454
CZD;wave;129.8420602;female;7;7;1;1.355946114;1.838589865;1.131402111;2.487348226;0.145560454
CZD;wave;129.8420602;female;NA;NA;0;0.819641405;0.671812033;1.667706821;2.487348226;0.145560454
CZB;crab;76.55708336;female;15.25;33;1;0.055262165;0.003053907;2.433613355;2.488875521;0.093146089
CZB;crab;76.55708336;female;NA;NA;0;-0.20575166;0.042333746;2.694627181;2.488875521;0.093146089
CZB;wave;76.55708336;female;NA;NA;0;1.030260498;1.061436694;1.458615023;2.488875521;0.093146089
CZB;wave;76.55708336;female;NA;NA;0;0.840216895;0.705964431;1.648658626;2.488875521;0.093146089
CZB;crab;106.1057912;female;67;67;1;0.03883812;0.0015084;2.451005098;2.489843218;0.036269183
CZB;crab;106.1057912;female;131;131;1;-0.019756044;0.000390301;2.509599262;2.489843218;0.036269183
CZB;wave;106.1057912;female;NA;NA;0;1.39123093;1.935523499;1.098612289;2.489843218;0.036269183
CZB;wave;106.1057912;female;NA;NA;0;1.23708025;1.530367544;1.252762968;2.489843218;0.036269183
CZA;wave;206.7333106;female;NA;NA;0;1.054867398;1.112745228;1.435084525;2.489951923;0.077581089
CZB;crab;110.3778578;female;NA;NA;0;0.047720909;0.002277285;2.442347035;2.490067944;0.006759939
CZB;wave;110.3778578;female;NA;NA;0;1.391455655;1.936148841;1.098612289;2.490067944;0.006759939
CZB;wave;110.3778578;female;NA;NA;0;0.921452026;0.849073836;1.568615918;2.490067944;0.006759939
CZD;crab;131.0521084;female;NA;NA;0;0.140795313;0.01982332;2.351375257;2.49217057;0.051341397
CZD;wave;131.0521084;female;NA;NA;0;1.427459833;2.037641575;1.064710737;2.49217057;0.051341397
CZD;wave;131.0521084;female;NA;NA;0;0.923554652;0.852953196;1.568615918;2.49217057;0.051341397
CZB;crab;63.0241053;male;NA;NA;0;1.236965046;1.530082524;1.256240407;2.493205453;-0.073920516
CZB;crab;191.9713774;male;NA;NA;0;1.247459877;1.556156144;1.245745576;2.493205453;-0.074687241
CZB;crab;36.44731475;male;6;6;1;-0.062210696;0.003870171;2.555416148;2.493205453;0.012126429
CZB;crab;62.50244637;male;NA;NA;0;1.175207829;1.381113441;1.317997624;2.493205453;-0.077002355
CZB;crab;66.18164791;male;NA;NA;0;1.43886782;2.070340605;1.054337632;2.493205453;-0.060639557
CZC;crab;151.7562355;male;NA;NA;0;1.142194;1.304607134;1.351011452;2.493205453;-0.018575065
CZC;crab;162.7424506;male;NA;NA;0;0.914811814;0.836880655;1.578393639;2.493205453;-0.062399894
CZC;crab;169.7700696;male;NA;NA;0;1.372426933;1.883555688;1.120778519;2.493205453;-0.094698106
CZC;crab;169.7700696;male;NA;NA;0;1.372426933;1.883555688;1.120778519;2.493205453;-0.094698106
CZC;crab;40.93971095;male;70;70;1;1.076207424;1.158222419;1.416998029;2.493205453;-0.067229243
CZC;crab;90.6355494;male;NA;NA;0;0.096858722;0.009381612;2.396346731;2.493205453;0.060689096
CZC;crab;66.68531314;male;28;28;1;0.307417164;0.094505313;2.185788288;2.493205453;0.048051413
CZD;crab;42.59013074;male;NA;NA;0;0.948625187;0.899889745;1.544580266;2.493205453;-0.124241539
CZD;crab;66.72870687;male;NA;NA;0;0.433790079;0.188173833;2.059415374;2.493205453;-0.008853282
CZD;crab;98.8165456;male;NA;NA;0;0.260335652;0.067774652;2.232869801;2.493205453;0.054352912
CZD;crab;145.8824266;male;NA;NA;0;0.1646157;0.027098329;2.328589753;2.493205453;0.096787974
CZD;crab;150.2984036;male;34;34;1;-0.029239218;0.000854932;2.522444671;2.493205453;0.105221591
CZD;crab;211.6415732;male;NA;NA;0;0.152331295;0.023204823;2.340874158;2.493205453;-0.031098642
CZA;crab;243.6689619;female;3;5;1;0.056490297;0.003191154;2.437115986;2.493606283;0.045920728
CZA;wave;243.6689619;female;4;4;1;1.087509295;1.182676466;1.406096988;2.493606283;0.045920728
CZD;crab;158.5753279;female;NA;NA;0;0.052001569;0.002704163;2.442347035;2.494348605;0.103527632
CZD;wave;158.5753279;female;NA;NA;0;1.464729188;2.145431593;1.029619417;2.494348605;0.103527632
CZD;wave;158.5753279;female;NA;NA;0;1.362946493;1.857623143;1.131402111;2.494348605;0.103527632
CZB;crab;78.15039205;female;137;137;1;0.214376339;0.045957215;2.282382386;2.496758725;0.081555559
CZB;crab;78.15039205;female;NA;NA;0;0.003553272;1.26e-05;2.493205453;2.496758725;0.081555559
CZB;wave;78.15039205;female;25;25;1;1.215824879;1.478230137;1.280933845;2.496758725;0.081555559
CZB;wave;78.15039205;female;NA;NA;0;1.188425905;1.412356132;1.30833282;2.496758725;0.081555559
CZA;crab;134.9806475;female;NA;NA;0;0.113830675;0.012957423;2.383242996;2.497073671;0.003592289
CZA;wave;134.9806475;female;14.5;17;1;0.964516803;0.930292664;1.532556868;2.497073671;0.003592289
CZC;crab;85.45642817;female;2;2;1;0.127204893;0.016181085;2.370243741;2.497448634;0.078134496
CZC;wave;85.45642817;female;NA;NA;0;1.038833612;1.079175272;1.458615023;2.497448634;0.078134496
CZC;wave;85.45642817;female;12;12;1;0.928832716;0.862730215;1.568615918;2.497448634;0.078134496
CZC;crab;67.11085442;female;NA;NA;0;0.176476626;0.031144;2.32238772;2.498864346;0.034244134
CZC;crab;67.11085442;female;89;89;1;0.047859248;0.002290508;2.451005098;2.498864346;0.034244134
CZC;wave;67.11085442;female;NA;NA;0;1.040249324;1.082118655;1.458615023;2.498864346;0.034244134
CZC;wave;67.11085442;female;26;35;1;0.812465393;0.660100014;1.686398954;2.498864346;0.034244134
CZA;crab;287.2067104;female;NA;NA;0;0.208679735;0.043547232;2.292534757;2.501214492;0.025342089
CZA;crab;287.2067104;female;40;40;1;-0.004311445;1.86e-05;2.505525937;2.501214492;0.025342089
CZA;wave;287.2067104;female;NA;NA;1;1.211981844;1.468899989;1.289232648;2.501214492;0.025342089
CZA;wave;287.2067104;female;NA;NA;0;0.99936179;0.998723988;1.501852702;2.501214492;0.025342089
CZB;crab;51.19638173;male;NA;NA;0;1.431030533;2.047848385;1.070405419;2.501435952;-0.034341559
CZB;crab;65.96037675;male;NA;NA;0;1.48400103;2.202259056;1.017434922;2.501435952;-0.055442062
CZB;crab;68.08575144;male;NA;NA;0;1.185946593;1.406469322;1.315489359;2.501435952;-0.081079526
CZB;crab;78.86995626;male;18;33;1;0.175714877;0.030875718;2.325721075;2.501435952;0.05145942
CZB;crab;105.0036417;male;NA;NA;0;0.104821004;0.010987443;2.396614948;2.501435952;0.042366011
CZB;crab;110.0445052;male;41;41;1;0.310422269;0.096361985;2.191013683;2.501435952;0.015571977
CZB;crab;130.3241505;male;40.5;46;1;0.282642245;0.079886639;2.218793707;2.501435952;0.017129342
CZB;crab;59.37167985;male;NA;NA;0;0.808840707;0.65422329;1.692595244;2.501435952;-0.081836319
CZC;crab;152.6457074;male;NA;NA;0;1.126644195;1.269327142;1.374791757;2.501435952;-0.072438186
CZC;crab;168.4292047;male;NA;NA;0;1.388145519;1.926947982;1.113290433;2.501435952;-0.087681118
CZC;crab;169.3018026;male;NA;NA;0;1.49138699;2.224235155;1.010048961;2.501435952;-0.069604058
CZC;crab;19.4361295;male;NA;NA;0;1.512128007;2.28653111;0.989307944;2.501435952;-0.129774709
CZC;crab;30.33795945;male;9;9;1;0.925614921;0.856762982;1.575821031;2.501435952;-0.081845712
CZC;crab;33.78878072;male;38;61;1;0.803558524;0.645706302;1.697877428;2.501435952;0.00582631
CZC;crab;48.47732076;male;NA;NA;0;1.117371931;1.248520032;1.384064021;2.501435952;-0.020762983
CZC;crab;71.84271257;male;39.5;74;1;0.116314669;0.013529102;2.385121283;2.501435952;0.04251791
CZC;crab;94.79667543;male;110;110;1;0.125158658;0.01566469;2.376277294;2.501435952;0.044981302
CZC;crab;94.79667543;male;110;110;1;0.125158658;0.01566469;2.376277294;2.501435952;0.044981302
CZC;crab;100.9825878;male;30.5;54;1;-0.101670888;0.01033697;2.60310684;2.501435952;0.04527721
CZC;crab;67.71405866;male;NA;NA;0;0.094290908;0.008890775;2.407145044;2.501435952;0.067952755
CZC;crab;67.45454467;male;43;43;1;0.327589547;0.107314911;2.173846405;2.501435952;0.073372703
CZD;crab;22.97837232;male;NA;NA;0;1.214402194;1.474772688;1.287033758;2.501435952;-0.082870632
CZD;crab;125.5849609;male;NA;NA;0;-0.060798596;0.003696469;2.562234548;2.501435952;0.006964042
CZD;crab;133.3705172;male;NA;NA;0;-0.085007051;0.007226199;2.586443003;2.501435952;0.029665715
CZD;crab;144.3443903;male;NA;NA;0;0.077142728;0.005951001;2.424293223;2.501435952;0.029422446
CZD;crab;200.4872197;male;NA;NA;0;0.421282525;0.177478966;2.080153427;2.501435952;-0.031269116
CZA;crab;217.3745281;male;NA;NA;0;0.160663513;0.025812764;2.341591776;2.502255288;0.06286376
CZB;crab;94.17057149;female;55;55;1;0.00919302;8.45e-05;2.493205453;2.502398473;0.061873555
CZB;crab;94.17057149;female;66.5;99;1;-0.070213757;0.004929972;2.57261223;2.502398473;0.061873555
CZB;wave;94.17057149;female;NA;NA;0;1.339247663;1.793584303;1.16315081;2.502398473;0.061873555
CZB;wave;94.17057149;female;NA;NA;0;0.815999519;0.665855215;1.686398954;2.502398473;0.061873555
CZA;crab;270.3686045;male;34;34;1;0.188692076;0.0356047;2.314381878;2.503073954;0.042244566
CZA;crab;219.6774596;female;NA;NA;0;0.106181452;0.011274501;2.396985768;2.50316722;0.075385778
CZA;wave;219.6774596;female;NA;NA;0;1.012512844;1.025182259;1.490654376;2.50316722;0.075385778
CZD;crab;27.9587807;female;NA;NA;0;0.191062701;0.036504956;2.312535424;2.503598125;0.034741172
CZD;crab;27.9587807;female;35;35;1;0.078795399;0.006208715;2.424802726;2.503598125;0.034741172
CZD;wave;27.9587807;female;NA;NA;0;1.309675656;1.715250325;1.193922468;2.503598125;0.034741172
CZD;wave;27.9587807;female;NA;NA;0;0.854939499;0.730921547;1.648658626;2.503598125;0.034741172
CZD;crab;92.6279788;female;NA;NA;0;0.133524624;0.017828825;2.370243741;2.503768366;0.145992636
CZD;wave;92.6279788;female;NA;NA;0;1.372366254;1.883389135;1.131402111;2.503768366;0.145992636
CZD;wave;92.6279788;female;NA;NA;0;1.279992934;1.638381911;1.223775432;2.503768366;0.145992636
CZB;crab;22.55486843;female;60;60;1;0.03703273;0.001371423;2.468099531;2.505132261;-0.015935288
CZB;crab;22.55486843;female;NA;NA;0;-0.020596383;0.000424211;2.525728644;2.505132261;-0.015935288
CZB;wave;22.55486843;female;NA;NA;0;1.046517238;1.09519833;1.458615023;2.505132261;-0.015935288
CZB;wave;22.55486843;female;NA;NA;0;1.046517238;1.09519833;1.458615023;2.505132261;-0.015935288
CZA;wave;281.8652565;female;5;5;1;1.216906175;1.480860639;1.289232648;2.506138823;0.003009787
CZA;wave;281.8652565;female;NA;NA;0;1.09515185;1.199357574;1.410986974;2.506138823;0.003009787
CZC;crab;106.401285;female;NA;NA;0;0.532263047;0.283303951;1.974081026;2.506344073;0.057680904
CZC;wave;106.401285;female;NA;NA;0;0.958781565;0.919262088;1.547562509;2.506344073;0.057680904
CZC;wave;106.401285;female;2;2;1;0.917108868;0.841088676;1.589235205;2.506344073;0.057680904
CZA;crab;207.6593349;female;NA;NA;0;0.194111275;0.037679187;2.312535424;2.506646699;0.056174196
CZA;wave;207.6593349;female;6.5;11;1;0.893216765;0.79783619;1.613429934;2.506646699;0.056174196
CZB;crab;83.35345946;female;NA;NA;0;0.118664425;0.014081246;2.388762789;2.507427214;0.038449798
CZB;crab;83.35345946;female;39;39;1;0.100482106;0.010096654;2.406945108;2.507427214;0.038449798
CZB;wave;83.35345946;female;22;37;1;0.821028261;0.674087405;1.686398954;2.507427214;0.038449798
CZC;wave;50.08305721;female;7.333333333;18;1;1.096946737;1.203292145;1.410986974;2.507933711;0.099444995
CZC;wave;50.08305721;female;32.5;49;1;0.636131534;0.404663329;1.871802177;2.507933711;0.099444995
CZA;crab;266.0580375;female;NA;NA;0;0.31985045;0.10230431;2.188295947;2.508146396;0.077902977
CZD;crab;131.1162749;female;NA;NA;0;0.166577516;0.027748069;2.341805806;2.508383323;0.051875968
CZD;crab;131.1162749;female;NA;NA;0;-0.048843989;0.002385735;2.557227311;2.508383323;0.051875968
CZD;wave;131.1162749;female;NA;NA;0;1.552871878;2.411411068;0.955511445;2.508383323;0.051875968
CZD;wave;131.1162749;female;NA;NA;0;1.443672586;2.084190534;1.064710737;2.508383323;0.051875968
CZB;crab;78.40762957;female;NA;NA;0;0.023731558;0.000563187;2.48490665;2.508638208;0.043771219
CZB;crab;78.40762957;female;NA;NA;0;-0.000961054;9.24e-07;2.509599262;2.508638208;0.043771219
CZB;wave;78.40762957;female;NA;NA;0;1.097651234;1.204838232;1.410986974;2.508638208;0.043771219
CZB;wave;78.40762957;female;NA;NA;0;1.027033667;1.054798153;1.481604541;2.508638208;0.043771219
CZA;wave;126.7656147;female;NA;NA;0;1.002926364;1.005861292;1.506297154;2.509223518;0.045581289
CZD;crab;170.8974558;female;1;1;1;0.148586532;0.022077958;2.360854001;2.509440534;0.067313522
CZD;crab;170.8974558;female;NA;NA;0;0.102495425;0.010505312;2.406945108;2.509440534;0.067313522
CZD;wave;170.8974558;female;NA;NA;0;1.123146172;1.261457325;1.386294361;2.509440534;0.067313522
CZD;wave;170.8974558;female;19;19;1;0.786673936;0.618855881;1.722766598;2.509440534;0.067313522
CZB;crab;107.8380441;male;4;4;1;0.061952309;0.003838089;2.447646954;2.509599262;0.027710541
CZB;crab;127.2132927;male;21;33;1;0.190342604;0.036230307;2.319256658;2.509599262;0.049983339
CZB;crab;154.8656578;male;NA;NA;0;0.531631468;0.282632018;1.977967794;2.509599262;-0.034022262
CZB;crab;186.8618315;male;5;5;1;1.36489218;1.862930662;1.144707083;2.509599262;-0.074082567
CZB;crab;201.136144;male;4;5;1;0.943640934;0.890458213;1.565958328;2.509599262;-0.00106425
CZB;crab;201.136144;male;NA;NA;0;0.943640934;0.890458213;1.565958328;2.509599262;-0.00106425
CZB;crab;215.7337911;male;47;47;1;1.045562189;1.093200291;1.464037073;2.509599262;-0.048116243
CZB;crab;40.9704291;male;15;15;1;0.645411788;0.416556376;1.864187475;2.509599262;-0.021088691
CZB;crab;22.65179333;male;32;32;1;0.724490758;0.524886858;1.785108505;2.509599262;-0.019841564
CZB;crab;3.821078245;male;NA;NA;0;1.132603748;1.282791249;1.376995515;2.509599262;-0.036292933
CZC;crab;139.2585673;male;3;3;1;0.728841814;0.531210389;1.780757449;2.509599262;-0.046290539
CZC;crab;152.6457074;male;6;6;1;1.134807506;1.287788075;1.374791757;2.509599262;-0.072438186
CZC;crab;169.7700696;male;NA;NA;0;1.596805949;2.549789237;0.912793314;2.509599262;-0.077164938
CZC;crab;14.60799101;male;NA;NA;0;1.378443425;1.900106276;1.131155837;2.509599262;-0.086893332
CZC;crab;29.21741623;male;NA;NA;0;1.364514202;1.861899006;1.145085061;2.509599262;-0.075211926
CZC;crab;33.17536831;male;NA;NA;0;1.162070531;1.350407919;1.347528731;2.509599262;-0.060929981
CZC;crab;54.55268187;male;NA;NA;0;0.31653797;0.100196286;2.193061293;2.509599262;0.004218914
CZC;crab;66.81915411;male;104;104;1;0.118035662;0.013932418;2.3915636;2.509599262;0.061890734
CZC;crab;67.22281767;male;6;6;1;0.206316836;0.042566637;2.303282427;2.509599262;0.077637606
CZD;crab;36.32034632;male;2;2;1;1.180736412;1.394138475;1.32886285;2.509599262;-0.064275009
CZD;crab;74.0447699;male;NA;NA;0;1.279979085;1.638346459;1.229620177;2.509599262;-0.074771697
CZD;crab;129.5448773;male;NA;NA;0;0.236504313;0.05593429;2.273094949;2.509599262;0.038172489
CZD;crab;178.4551045;male;11;11;1;1.173609222;1.377358606;1.33599004;2.509599262;-0.048658076
CZC;crab;72.43204943;female;37;37;1;0.18958607;0.035942878;2.32238772;2.511973791;0.067563151
CZC;crab;72.43204943;female;123;123;1;0.105028682;0.011031024;2.406945108;2.511973791;0.067563151
CZC;wave;72.43204943;female;NA;NA;0;0.789207193;0.622847993;1.722766598;2.511973791;0.067563151
CZA;crab;245.9289021;female;NA;8;1;-0.005018998;2.52e-05;2.517696473;2.512677474;0.018417031
CZA;crab;279.7634365;male;NA;NA;0;0.442622794;0.195914938;2.073459473;2.516082267;-0.035726145
CZB;crab;108.6657609;female;85;85;1;0.065248738;0.004257398;2.451005098;2.516253837;0.05176574
CZB;wave;108.6657609;female;NA;NA;0;0.968691328;0.938362889;1.547562509;2.516253837;0.05176574
CZB;crab;44.97257203;male;NA;NA;0;0.893446442;0.798246544;1.624250031;2.517696473;-0.031031956
